Country,GHI,DNI,DHI
Sierra Leone,300.6,5.9,297.0
Sierra Leone,10.1,-0.1,9.9
Sierra Leone,251.0,0.6,250.0
Sierra Leone,267.3,10.0,260.4
Sierra Leone,236.6,92.3,195.9
Sierra Leone,141.2,2.3,140.6
Sierra Leone,3.8,12.8,3.3
Sierra Leone,41.8,-0.6,41.4
Sierra Leone,234.4,1.0,233.4
Sierra Leone,3.7,-0.2,3.7
Sierra Leone,368.8,21.3,350.5
Sierra Leone,636.4,207.7,437.5
Sierra Leone,274.6,2.0,272.2
Sierra Leone,45.9,0.1,46.7
Sierra Leone,1056.0,735.3,324.2
Sierra Leone,826.0,543.8,337.1
Sierra Leone,618.6,12.4,602.8
Sierra Leone,405.0,467.0,212.1
Sierra Leone,467.3,420.1,209.9
Sierra Leone,767.7,489.8,331.6
Sierra Leone,502.0,454.5,216.4
Sierra Leone,842.0,541.3,340.3
Sierra Leone,663.6,620.1,258.1
Sierra Leone,853.0,585.0,307.0
Sierra Leone,2.1,0.0,1.5
Sierra Leone,20.9,0.1,20.4
Sierra Leone,25.2,0.0,25.0
Sierra Leone,184.2,0.9,183.5
Sierra Leone,458.3,376.8,236.8
Sierra Leone,11.5,0.1,11.5
Sierra Leone,781.8,402.6,418.3
Sierra Leone,39.9,-1.3,40.3
Sierra Leone,844.0,609.0,282.1
Sierra Leone,120.2,56.3,98.3
Sierra Leone,569.5,494.6,216.7
Sierra Leone,706.2,244.4,467.5
Sierra Leone,161.5,152.1,118.0
Sierra Leone,45.6,-0.1,45.0
Sierra Leone,940.0,227.8,712.6
Sierra Leone,736.9,428.6,374.9
Sierra Leone,717.2,505.7,311.1
Sierra Leone,352.4,323.3,177.4
Sierra Leone,23.0,0.0,22.2
Sierra Leone,284.5,4.6,282.9
Sierra Leone,810.0,545.6,319.0
Sierra Leone,109.4,4.1,106.6
Sierra Leone,554.2,76.6,488.2
Sierra Leone,414.4,4.8,408.9
Sierra Leone,54.5,-0.1,52.2
Sierra Leone,88.2,305.9,41.8
Sierra Leone,675.2,406.9,348.1
Sierra Leone,331.7,0.8,327.3
Sierra Leone,384.5,1.8,379.7
Sierra Leone,826.0,732.1,242.7
Sierra Leone,826.0,510.1,364.0
Sierra Leone,498.1,95.4,403.4
Sierra Leone,195.1,56.8,170.9
Sierra Leone,658.4,519.8,249.0
Sierra Leone,288.9,0.0,286.1
Sierra Leone,460.5,2.0,456.9
Sierra Leone,4.0,-1.5,3.3
Sierra Leone,161.3,0.9,160.8
Sierra Leone,171.9,32.8,154.0
Sierra Leone,71.7,0.2,68.2
Sierra Leone,451.6,405.5,217.3
Sierra Leone,353.2,1.8,352.2
Sierra Leone,408.1,33.8,386.2
Sierra Leone,247.4,325.6,143.8
Sierra Leone,744.5,542.6,287.9
Sierra Leone,241.4,153.6,177.3
Sierra Leone,318.6,19.5,307.2
Sierra Leone,77.2,0.2,80.4
Sierra Leone,958.0,680.0,343.3
Sierra Leone,259.8,0.6,257.2
Sierra Leone,98.7,15.1,93.1
Sierra Leone,331.4,600.0,120.7
Sierra Leone,371.1,317.7,222.7
Sierra Leone,516.8,372.5,279.4
Sierra Leone,970.0,565.4,461.8
Sierra Leone,157.2,0.6,156.4
Sierra Leone,632.6,595.1,210.3
Sierra Leone,743.2,715.0,172.5
Sierra Leone,458.0,139.3,357.3
Sierra Leone,126.5,0.3,125.8
Sierra Leone,871.0,882.0,121.4
Sierra Leone,693.0,414.9,362.7
Sierra Leone,355.6,3.6,350.1
Sierra Leone,243.6,0.5,244.0
Sierra Leone,3.7,-0.4,3.5
Sierra Leone,101.2,0.1,100.8
Sierra Leone,238.3,179.3,169.6
Sierra Leone,916.0,895.0,127.1
Sierra Leone,75.3,0.3,74.0
Sierra Leone,860.0,491.4,398.2
Sierra Leone,219.8,0.6,219.0
Sierra Leone,15.2,-0.3,13.1
Sierra Leone,10.8,-0.1,10.6
Sierra Leone,817.0,723.3,212.8
Sierra Leone,892.0,667.6,260.6
Sierra Leone,127.9,275.4,69.8
Sierra Leone,31.5,0.0,31.1
Sierra Leone,260.8,190.5,204.9
Sierra Leone,642.7,602.3,219.8
Sierra Leone,341.1,293.0,206.9
Sierra Leone,181.1,1.8,180.6
Sierra Leone,1016.0,755.2,294.0
Sierra Leone,656.1,532.0,246.7
Sierra Leone,185.3,1.7,184.8
Sierra Leone,1.4,-0.2,0.5
Sierra Leone,748.0,831.0,123.6
Sierra Leone,791.4,571.9,276.3
Sierra Leone,663.6,447.2,305.6
Sierra Leone,786.8,509.3,361.2
Sierra Leone,623.0,319.4,366.8
Sierra Leone,775.6,362.8,431.5
Sierra Leone,207.1,211.6,129.8
Sierra Leone,60.4,36.1,53.9
Sierra Leone,9.8,-0.2,7.5
Sierra Leone,338.4,1.6,336.0
Sierra Leone,400.9,387.6,196.4
Sierra Leone,287.4,0.3,287.4
Sierra Leone,149.0,1.7,146.9
Sierra Leone,750.9,576.2,236.1
Sierra Leone,217.9,0.6,217.3
Sierra Leone,109.0,0.4,108.6
Sierra Leone,146.0,-0.3,144.9
Sierra Leone,593.8,513.5,236.8
Sierra Leone,139.4,0.6,139.2
Sierra Leone,11.2,-0.3,11.3
Sierra Leone,1009.0,699.1,324.8
Sierra Leone,959.0,508.0,522.8
Sierra Leone,18.9,-0.1,18.8
Sierra Leone,293.9,52.0,267.9
Sierra Leone,337.4,563.1,122.9
Sierra Leone,117.5,0.6,116.8
Sierra Leone,7.1,-0.4,6.4
Sierra Leone,386.1,671.6,120.7
Sierra Leone,316.5,0.7,315.8
Sierra Leone,333.7,1.3,333.8
Sierra Leone,515.2,236.6,286.2
Sierra Leone,771.8,595.4,244.9
Sierra Leone,186.9,165.9,137.6
Sierra Leone,354.1,0.6,351.8
Sierra Leone,141.4,0.1,140.6
Sierra Leone,102.0,6.7,98.5
Sierra Leone,679.8,515.8,282.7
Sierra Leone,334.8,1.5,333.6
Sierra Leone,869.0,587.7,296.8
Sierra Leone,852.0,625.8,335.9
Sierra Leone,33.8,0.1,34.1
Sierra Leone,1033.0,827.0,265.3
Sierra Leone,488.4,75.2,438.0
Sierra Leone,502.6,550.5,220.1
Sierra Leone,171.4,37.6,156.5
Sierra Leone,136.8,182.4,84.1
Sierra Leone,157.8,0.1,156.2
Sierra Leone,264.8,281.4,157.2
Sierra Leone,95.3,77.8,79.1
Sierra Leone,484.2,47.0,433.4
Sierra Leone,493.8,347.7,269.6
Sierra Leone,659.2,608.8,232.4
Sierra Leone,157.1,200.6,96.6
Sierra Leone,425.1,24.1,405.1
Sierra Leone,451.3,531.9,133.9
Sierra Leone,9.8,0.3,8.5
Sierra Leone,113.4,9.9,111.1
Sierra Leone,783.0,356.4,443.0
Sierra Leone,245.6,27.8,227.3
Sierra Leone,21.9,-0.2,21.5
Sierra Leone,194.4,1.0,194.1
Sierra Leone,839.0,668.3,254.4
Sierra Leone,203.2,0.3,201.9
Sierra Leone,708.9,626.8,218.4
Sierra Leone,200.5,380.8,82.3
Sierra Leone,251.7,0.1,254.3
Sierra Leone,1.4,-0.3,2.2
Sierra Leone,705.8,261.1,489.0
Sierra Leone,757.9,486.6,321.5
Sierra Leone,97.7,93.3,67.3
Sierra Leone,520.5,287.5,325.5
Sierra Leone,633.7,600.2,180.9
Sierra Leone,779.0,507.5,347.1
Sierra Leone,231.7,254.0,141.6
Sierra Leone,169.6,1.4,169.4
Sierra Leone,109.9,0.2,109.7
Sierra Leone,23.4,-0.2,23.3
Sierra Leone,94.2,0.3,93.5
Sierra Leone,140.1,27.2,130.4
Sierra Leone,749.3,549.6,291.6
Sierra Leone,33.0,7.2,32.7
Sierra Leone,402.7,423.0,170.9
Sierra Leone,675.5,313.1,402.4
Sierra Leone,427.5,13.0,415.0
Sierra Leone,18.2,-0.3,16.5
Sierra Leone,34.3,0.7,34.4
Sierra Leone,279.3,49.1,247.1
Sierra Leone,81.9,0.1,81.6
Sierra Leone,262.3,0.8,260.9
Sierra Leone,36.0,0.2,35.5
Sierra Leone,557.9,128.4,433.6
Sierra Leone,431.0,223.7,276.2
Sierra Leone,272.1,16.4,262.7
Sierra Leone,3.9,-0.1,3.6
Sierra Leone,45.8,82.6,30.4
Sierra Leone,1210.0,602.4,625.5
Sierra Leone,83.0,0.3,82.5
Sierra Leone,3.1,-0.4,2.9
Sierra Leone,1051.0,663.9,454.5
Sierra Leone,517.4,337.6,291.5
Sierra Leone,100.4,-0.4,100.5
Sierra Leone,6.4,0.0,5.3
Sierra Leone,437.4,317.7,260.7
Sierra Leone,286.2,248.0,180.2
Sierra Leone,23.9,-0.2,23.1
Sierra Leone,30.4,0.0,30.1
Sierra Leone,185.9,0.7,185.9
Sierra Leone,813.0,689.7,225.0
Sierra Leone,698.5,244.0,457.8
Sierra Leone,149.7,12.1,144.5
Sierra Leone,774.3,503.8,329.6
Sierra Leone,0.6,-0.2,-1.4
Sierra Leone,822.0,739.7,345.9
Sierra Leone,58.7,2.7,58.5
Sierra Leone,99.2,0.4,96.5
Sierra Leone,822.0,500.9,353.4
Sierra Leone,222.9,40.9,201.3
Sierra Leone,843.0,621.4,279.0
Sierra Leone,185.0,205.8,119.7
Sierra Leone,651.7,469.5,280.6
Sierra Leone,611.1,601.3,186.5
Sierra Leone,165.4,164.5,109.9
Sierra Leone,404.9,318.1,232.8
Sierra Leone,925.0,519.9,419.1
Sierra Leone,540.5,360.3,302.6
Sierra Leone,553.2,382.3,264.6
Sierra Leone,493.4,308.8,294.0
Sierra Leone,612.9,673.1,137.5
Sierra Leone,139.4,351.6,70.2
Sierra Leone,342.2,489.1,112.4
Sierra Leone,73.4,0.4,73.5
Sierra Leone,508.0,5.7,500.6
Sierra Leone,97.5,0.2,96.8
Sierra Leone,60.3,0.2,60.1
Sierra Leone,333.0,140.0,258.4
Sierra Leone,3.7,-0.1,3.7
Sierra Leone,102.6,0.5,100.9
Sierra Leone,189.2,0.4,189.4
Sierra Leone,212.5,80.8,187.8
Sierra Leone,405.9,483.3,169.7
Sierra Leone,197.2,181.8,153.3
Sierra Leone,645.6,426.9,313.6
Sierra Leone,13.2,1.4,12.9
Sierra Leone,196.6,-0.3,197.0
Sierra Leone,0.7,-0.1,0.8
Sierra Leone,398.7,455.4,196.9
Sierra Leone,245.6,0.9,245.2
Sierra Leone,750.0,485.4,341.2
Sierra Leone,59.3,0.3,59.6
Sierra Leone,669.4,383.4,362.4
Sierra Leone,253.0,163.3,182.5
Sierra Leone,100.9,100.8,78.7
Sierra Leone,279.0,412.3,147.2
Sierra Leone,393.6,1.2,391.2
Sierra Leone,668.5,442.6,324.5
Sierra Leone,526.7,282.2,314.6
Sierra Leone,132.7,0.1,132.1
Sierra Leone,265.5,0.7,264.3
Sierra Leone,832.0,702.7,221.9
Sierra Leone,689.9,618.4,200.9
Sierra Leone,494.5,95.4,397.7
Sierra Leone,1031.0,719.1,314.5
Sierra Leone,173.6,29.9,163.5
Sierra Leone,188.6,0.5,188.9
Sierra Leone,197.9,156.2,149.8
Sierra Leone,62.7,23.1,58.6
Sierra Leone,811.0,795.8,173.7
Sierra Leone,408.8,31.0,380.9
Sierra Leone,675.2,780.2,202.1
Sierra Leone,708.2,432.8,361.0
Sierra Leone,299.3,0.8,299.1
Sierra Leone,1012.0,604.5,402.1
Sierra Leone,614.2,88.7,527.9
Sierra Leone,223.2,224.3,159.8
Sierra Leone,504.0,103.1,427.1
Sierra Leone,402.3,371.1,194.3
Sierra Leone,97.5,1.4,97.1
Sierra Leone,66.5,0.1,65.9
Sierra Leone,29.5,0.0,29.0
Sierra Leone,238.3,216.3,154.7
Sierra Leone,396.8,509.4,151.5
Sierra Leone,207.9,98.9,173.5
Sierra Leone,33.1,0.2,32.7
Sierra Leone,651.5,543.0,261.8
Sierra Leone,559.0,1.9,555.9
Sierra Leone,367.6,321.8,212.7
Sierra Leone,171.4,176.6,109.0
Sierra Leone,294.5,11.6,285.0
Sierra Leone,390.8,143.0,293.8
Sierra Leone,642.9,606.4,203.8
Sierra Leone,19.5,-0.2,17.1
Sierra Leone,780.1,447.7,393.0
Sierra Leone,867.0,796.5,236.8
Sierra Leone,41.4,0.1,41.2
Sierra Leone,703.2,297.2,469.8
Sierra Leone,670.8,605.7,212.3
Sierra Leone,1036.0,559.0,480.5
Sierra Leone,759.5,394.9,411.5
Sierra Leone,541.8,37.2,506.5
Sierra Leone,31.3,0.1,30.9
Sierra Leone,468.1,3.9,462.7
Sierra Leone,23.5,-0.1,22.9
Sierra Leone,162.7,187.0,112.0
Sierra Leone,48.3,0.0,48.7
Sierra Leone,725.3,586.3,236.5
Sierra Leone,770.5,850.0,126.3
Sierra Leone,598.2,129.3,471.1
Sierra Leone,164.7,134.6,126.9
Sierra Leone,41.4,61.5,32.7
Sierra Leone,909.0,552.2,404.9
Sierra Leone,334.2,2.8,331.1
Sierra Leone,192.4,0.5,190.9
Sierra Leone,149.7,0.5,149.2
Sierra Leone,1007.0,807.0,310.1
Sierra Leone,0.9,0.1,0.9
Sierra Leone,111.4,71.8,90.9
Sierra Leone,150.8,0.4,150.3
Sierra Leone,68.6,0.1,67.6
Sierra Leone,927.0,564.0,429.2
Sierra Leone,0.4,-0.2,-0.2
Sierra Leone,735.9,219.3,516.0
Sierra Leone,702.7,502.6,304.6
Sierra Leone,217.9,1.0,214.9
Sierra Leone,761.2,634.7,220.9
Sierra Leone,1061.0,671.6,394.5
Sierra Leone,222.0,0.8,221.1
Sierra Leone,17.0,-0.4,16.2
Sierra Leone,943.0,647.8,330.2
Sierra Leone,590.9,473.7,257.7
Sierra Leone,49.5,-0.4,49.2
Sierra Leone,902.0,616.0,373.8
Sierra Leone,957.0,391.5,562.1
Sierra Leone,507.4,300.1,264.5
Sierra Leone,672.2,332.5,390.3
Sierra Leone,234.8,1.1,230.1
Sierra Leone,292.9,44.6,269.6
Sierra Leone,714.8,490.1,289.3
Sierra Leone,19.5,0.0,19.3
Sierra Leone,492.1,216.8,331.5
Sierra Leone,115.7,2.7,113.0
Sierra Leone,275.7,346.3,136.2
Sierra Leone,421.0,517.9,130.5
Sierra Leone,395.3,0.6,393.9
Sierra Leone,1.7,-0.2,1.4
Sierra Leone,195.8,326.5,99.9
Sierra Leone,125.1,180.5,88.3
Sierra Leone,410.2,41.8,372.7
Sierra Leone,324.9,449.1,179.7
Sierra Leone,52.2,-0.9,52.7
Sierra Leone,476.4,216.2,323.1
Sierra Leone,912.0,846.0,167.2
Sierra Leone,380.0,140.9,283.3
Sierra Leone,412.5,16.5,396.4
Sierra Leone,2.6,-0.1,2.1
Sierra Leone,55.2,72.6,45.9
Sierra Leone,840.0,735.4,203.5
Sierra Leone,14.8,-0.3,13.4
Sierra Leone,236.3,1.8,234.9
Sierra Leone,0.1,-0.9,2.1
Sierra Leone,720.6,381.9,375.9
Sierra Leone,599.5,275.5,388.1
Sierra Leone,466.0,120.9,359.3
Sierra Leone,162.5,256.4,85.4
Sierra Leone,929.0,569.8,379.1
Sierra Leone,259.5,336.2,129.4
Sierra Leone,75.4,57.8,62.8
Sierra Leone,224.4,149.4,175.9
Sierra Leone,1120.0,852.0,278.5
Sierra Leone,334.5,564.5,110.5
Sierra Leone,552.5,179.7,408.4
Sierra Leone,684.2,191.6,490.9
Sierra Leone,269.3,266.2,147.9
Sierra Leone,553.0,445.3,256.3
Sierra Leone,168.1,0.5,167.9
Sierra Leone,189.4,40.2,174.2
Sierra Leone,911.0,556.1,357.7
Sierra Leone,90.1,-0.1,89.0
Sierra Leone,281.2,33.7,265.1
Sierra Leone,51.6,0.0,48.7
Sierra Leone,358.2,275.1,225.1
Sierra Leone,565.0,522.5,206.9
Sierra Leone,363.9,16.6,353.4
Sierra Leone,702.1,545.6,267.9
Sierra Leone,66.1,0.0,65.8
Sierra Leone,293.9,442.3,138.2
Sierra Leone,283.7,1.3,281.6
Sierra Leone,750.2,412.4,394.6
Sierra Leone,1.3,-0.3,1.0
Sierra Leone,243.7,0.7,241.9
Sierra Leone,325.2,1.0,324.9
Sierra Leone,394.1,252.4,240.2
Sierra Leone,866.0,750.3,216.6
Sierra Leone,521.3,291.6,302.9
Sierra Leone,431.7,462.0,179.1
Sierra Leone,418.9,1.4,416.0
Sierra Leone,735.9,585.3,228.6
Sierra Leone,375.6,308.3,212.4
Sierra Leone,261.5,0.4,261.1
Sierra Leone,42.1,0.1,41.6
Sierra Leone,486.7,148.6,380.5
Sierra Leone,60.5,0.3,60.4
Sierra Leone,53.2,0.2,53.3
Sierra Leone,392.5,6.7,387.0
Sierra Leone,112.4,116.7,80.0
Sierra Leone,101.2,20.3,94.4
Sierra Leone,705.3,419.7,370.7
Sierra Leone,99.5,0.1,100.2
Sierra Leone,726.7,489.4,288.8
Sierra Leone,378.7,1.3,376.0
Sierra Leone,260.3,479.1,129.3
Sierra Leone,242.6,0.0,242.8
Sierra Leone,137.8,0.4,138.9
Sierra Leone,5.3,0.0,5.9
Sierra Leone,51.7,0.6,47.8
Sierra Leone,738.8,637.9,222.5
Sierra Leone,130.1,43.8,116.0
Sierra Leone,621.7,177.4,483.9
Sierra Leone,1130.0,823.0,364.7
Sierra Leone,787.4,505.8,345.6
Sierra Leone,610.9,446.1,350.4
Sierra Leone,911.0,593.1,315.3
Sierra Leone,932.0,239.9,680.8
Sierra Leone,92.1,0.1,89.3
Sierra Leone,891.0,752.2,260.5
Sierra Leone,378.8,1.4,379.5
Sierra Leone,6.6,-0.3,6.6
Sierra Leone,172.2,0.0,170.6
Sierra Leone,1158.0,732.2,455.3
Sierra Leone,425.9,368.2,217.0
Sierra Leone,183.1,115.7,151.2
Sierra Leone,651.8,110.2,549.4
Sierra Leone,80.7,1.7,79.0
Sierra Leone,107.6,79.5,86.7
Sierra Leone,98.2,36.7,91.0
Sierra Leone,357.7,309.4,198.8
Sierra Leone,402.9,255.1,266.1
Sierra Leone,492.4,97.1,420.5
Sierra Leone,216.9,0.3,215.9
Sierra Leone,170.5,0.3,170.3
Sierra Leone,521.8,117.5,414.7
Sierra Leone,0.7,-0.4,1.0
Sierra Leone,368.3,646.4,105.8
Sierra Leone,19.6,0.0,19.1
Sierra Leone,136.0,0.4,136.2
Sierra Leone,366.6,2.6,363.1
Sierra Leone,669.8,773.0,198.6
Sierra Leone,602.4,452.6,271.7
Sierra Leone,769.2,525.4,314.3
Sierra Leone,138.4,0.7,138.0
Sierra Leone,68.4,26.9,63.5
Sierra Leone,44.3,153.0,30.1
Sierra Leone,372.7,333.7,203.4
Sierra Leone,188.4,151.8,137.7
Sierra Leone,877.0,797.4,210.7
Sierra Leone,977.0,601.8,382.4
Sierra Leone,710.9,662.5,195.7
Sierra Leone,657.4,469.5,297.6
Sierra Leone,11.1,-0.1,10.6
Sierra Leone,882.0,451.7,428.2
Sierra Leone,696.4,594.8,213.1
Sierra Leone,836.0,537.2,358.8
Sierra Leone,1024.0,671.8,430.4
Sierra Leone,371.5,1.1,369.2
Sierra Leone,0.7,-0.1,-0.2
Sierra Leone,174.7,1.3,174.2
Sierra Leone,318.9,440.3,121.4
Sierra Leone,113.8,0.2,115.4
Sierra Leone,583.8,239.2,410.2
Sierra Leone,105.2,0.2,104.0
Sierra Leone,146.7,93.0,123.8
Sierra Leone,579.0,580.8,236.9
Sierra Leone,466.4,2.4,463.0
Sierra Leone,474.1,7.7,464.5
Sierra Leone,640.3,348.6,353.1
Sierra Leone,104.8,45.0,94.6
Sierra Leone,364.9,266.1,231.4
Sierra Leone,199.9,66.2,166.9
Sierra Leone,214.7,76.9,181.0
Sierra Leone,501.4,32.2,477.3
Sierra Leone,389.7,40.3,357.0
Sierra Leone,278.4,1.6,276.9
Sierra Leone,220.3,0.6,219.0
Sierra Leone,263.9,0.9,263.3
Sierra Leone,639.4,139.2,510.9
Sierra Leone,891.0,552.6,350.8
Sierra Leone,376.2,417.0,160.9
Sierra Leone,355.1,2.0,352.6
Sierra Leone,27.6,2.6,25.2
Sierra Leone,2.6,-0.3,2.2
Sierra Leone,677.6,134.4,557.4
Sierra Leone,157.3,0.5,156.1
Sierra Leone,269.0,98.6,222.9
Sierra Leone,325.7,125.8,256.5
Sierra Leone,621.3,52.1,567.5
Sierra Leone,29.7,-2.0,30.2
Sierra Leone,47.3,-0.2,46.8
Sierra Leone,617.2,621.6,160.4
Sierra Leone,1001.0,609.5,447.1
Sierra Leone,427.4,460.4,178.2
Sierra Leone,900.0,563.2,351.1
Sierra Leone,12.0,-0.2,13.4
Sierra Leone,642.5,60.0,581.4
Sierra Leone,522.2,426.3,236.5
Sierra Leone,207.2,1.0,206.8
Sierra Leone,657.2,528.3,248.1
Sierra Leone,111.4,0.2,109.5
Sierra Leone,32.8,0.1,32.9
Sierra Leone,782.7,343.7,474.4
Sierra Leone,749.7,514.6,311.0
Sierra Leone,515.5,507.6,185.3
Sierra Leone,683.8,449.1,233.4
Sierra Leone,481.4,41.4,447.8
Sierra Leone,191.9,-0.4,191.2
Sierra Leone,529.5,335.4,282.2
Sierra Leone,4.8,0.0,5.0
Sierra Leone,428.2,37.9,389.2
Sierra Leone,83.2,1.2,79.6
Sierra Leone,819.0,712.4,199.9
Sierra Leone,370.0,426.5,166.3
Sierra Leone,577.6,15.4,558.9
Sierra Leone,0.4,-0.3,-4.2
Sierra Leone,22.8,-0.1,22.7
Sierra Leone,231.8,60.8,206.3
Sierra Leone,461.2,69.0,396.0
Sierra Leone,513.6,623.0,192.2
Sierra Leone,746.8,703.5,209.5
Sierra Leone,100.1,0.1,99.7
Sierra Leone,126.0,0.6,125.5
Sierra Leone,138.0,-0.1,138.2
Sierra Leone,261.5,136.8,202.1
Sierra Leone,127.9,106.9,99.4
Sierra Leone,963.0,841.0,231.9
Sierra Leone,900.0,672.9,259.4
Sierra Leone,0.4,-0.5,-3.6
Sierra Leone,884.0,793.5,237.8
Sierra Leone,91.2,0.4,90.7
Sierra Leone,66.7,8.9,61.2
Sierra Leone,1262.0,769.4,490.0
Sierra Leone,931.0,569.8,407.3
Sierra Leone,0.2,-0.8,0.0
Sierra Leone,439.2,12.8,424.8
Sierra Leone,895.0,521.7,376.3
Sierra Leone,569.7,636.9,147.6
Sierra Leone,638.4,182.2,451.5
Sierra Leone,848.0,516.0,349.0
Sierra Leone,566.1,513.0,226.9
Sierra Leone,3.6,-0.2,3.5
Sierra Leone,684.0,511.8,259.4
Sierra Leone,425.0,578.7,122.9
Sierra Leone,350.0,11.0,343.0
Sierra Leone,186.2,82.1,165.6
Sierra Leone,346.3,409.8,146.6
Sierra Leone,45.8,0.0,45.6
Sierra Leone,398.9,455.4,156.8
Sierra Leone,465.9,297.4,297.5
Sierra Leone,573.9,38.3,537.4
Sierra Leone,751.4,597.5,242.1
Sierra Leone,113.1,7.8,110.2
Sierra Leone,459.3,607.5,170.4
Sierra Leone,23.2,-0.1,24.9
Sierra Leone,867.0,509.0,367.2
Sierra Leone,530.1,127.5,410.3
Sierra Leone,61.7,95.7,46.3
Sierra Leone,259.1,286.7,170.8
Sierra Leone,394.8,56.1,340.8
Sierra Leone,90.7,0.0,88.2
Sierra Leone,446.1,252.1,295.2
Sierra Leone,594.3,68.1,533.6
Sierra Leone,179.4,1.2,177.5
Sierra Leone,169.0,1.9,168.3
Sierra Leone,663.2,569.2,265.6
Sierra Leone,39.5,0.2,41.0
Sierra Leone,99.1,0.2,95.3
Sierra Leone,318.3,0.3,316.4
Sierra Leone,195.2,0.5,194.5
Sierra Leone,753.8,241.5,528.6
Sierra Leone,25.0,46.2,19.4
Sierra Leone,715.0,737.4,207.4
Sierra Leone,368.7,269.3,232.6
Sierra Leone,714.8,285.5,439.1
Sierra Leone,283.5,0.8,281.3
Sierra Leone,473.9,5.7,468.1
Sierra Leone,570.2,106.2,468.3
Sierra Leone,126.7,2.6,125.7
Sierra Leone,175.2,9.9,171.7
Sierra Leone,696.6,294.2,458.0
Sierra Leone,196.4,87.3,164.0
Sierra Leone,434.5,15.9,417.2
Sierra Leone,25.9,0.2,25.6
Sierra Leone,37.1,-1.1,37.2
Sierra Leone,320.4,220.0,234.8
Sierra Leone,328.5,1.2,327.5
Sierra Leone,286.5,10.8,278.1
Sierra Leone,254.6,1.3,252.7
Sierra Leone,896.0,545.7,359.6
Sierra Leone,627.1,256.9,403.6
Sierra Leone,441.3,59.9,388.6
Sierra Leone,362.6,279.8,206.8
Sierra Leone,266.6,240.0,177.7
Sierra Leone,464.0,135.8,374.8
Sierra Leone,65.9,-0.1,65.7
Sierra Leone,747.3,493.1,325.2
Sierra Leone,860.0,502.9,373.4
Sierra Leone,348.6,59.0,290.2
Sierra Leone,1.9,-0.2,1.9
Sierra Leone,207.5,214.4,124.0
Sierra Leone,806.0,600.3,337.5
Sierra Leone,183.4,164.7,124.7
Sierra Leone,2.2,-0.1,0.0
Sierra Leone,298.1,4.0,294.4
Sierra Leone,692.8,360.4,390.5
Sierra Leone,238.6,81.2,200.7
Sierra Leone,649.5,200.1,460.4
Sierra Leone,550.9,345.6,313.9
Sierra Leone,18.0,-0.2,14.8
Sierra Leone,389.5,72.7,336.9
Sierra Leone,1003.0,712.0,352.0
Sierra Leone,903.0,765.5,283.5
Sierra Leone,967.0,659.5,355.2
Sierra Leone,282.4,1.5,282.5
Sierra Leone,410.7,106.5,341.7
Sierra Leone,625.4,405.5,309.9
Sierra Leone,315.6,1.8,313.9
Sierra Leone,113.7,0.7,113.5
Sierra Leone,701.9,320.9,407.9
Sierra Leone,38.5,24.8,35.1
Sierra Leone,64.7,17.4,60.4
Sierra Leone,432.8,470.2,197.1
Sierra Leone,801.0,471.6,417.8
Sierra Leone,405.6,329.8,223.7
Sierra Leone,840.0,373.7,458.3
Sierra Leone,4.5,-0.3,4.1
Sierra Leone,211.1,202.6,142.1
Sierra Leone,5.3,-0.3,5.0
Sierra Leone,434.7,1.4,432.7
Sierra Leone,1019.0,627.8,429.1
Sierra Leone,52.9,66.1,43.3
Sierra Leone,17.4,0.0,15.7
Sierra Leone,22.1,-0.5,21.6
Sierra Leone,24.2,0.1,24.4
Sierra Leone,226.2,0.5,226.6
Sierra Leone,92.7,0.5,92.2
Sierra Leone,322.0,1.1,320.9
Sierra Leone,1000.0,713.3,347.2
Sierra Leone,273.5,504.7,110.3
Sierra Leone,185.7,11.3,180.2
Sierra Leone,654.8,555.4,225.1
Sierra Leone,778.9,586.9,275.4
Sierra Leone,538.1,395.1,256.0
Sierra Leone,62.3,34.4,54.7
Sierra Leone,691.8,624.2,212.2
Sierra Leone,358.9,199.0,260.0
Sierra Leone,842.0,541.2,340.8
Sierra Leone,906.0,425.8,496.1
Sierra Leone,231.9,0.3,228.3
Sierra Leone,487.3,6.6,481.6
Sierra Leone,103.0,35.1,92.7
Sierra Leone,61.0,0.1,60.4
Sierra Leone,53.7,90.3,42.0
Sierra Leone,868.0,510.0,382.3
Sierra Leone,874.0,577.8,336.8
Sierra Leone,222.6,1.0,222.5
Sierra Leone,243.3,94.1,200.0
Sierra Leone,3.9,-0.3,3.9
Sierra Leone,790.5,577.0,280.0
Sierra Leone,896.0,632.4,311.0
Sierra Leone,183.0,248.3,112.1
Sierra Leone,87.8,16.4,82.1
Sierra Leone,861.0,647.7,299.6
Sierra Leone,8.4,-1.2,8.4
Sierra Leone,1285.0,826.0,485.2
Sierra Leone,49.5,16.3,44.8
Sierra Leone,359.8,4.1,354.9
Sierra Leone,582.3,33.2,542.8
Sierra Leone,318.8,115.6,230.4
Sierra Leone,766.3,686.3,319.9
Sierra Leone,960.0,528.6,425.5
Sierra Leone,416.0,599.0,141.2
Sierra Leone,378.7,0.7,377.1
Sierra Leone,676.2,761.4,143.5
Sierra Leone,294.8,333.4,140.5
Sierra Leone,319.1,0.6,317.3
Sierra Leone,705.7,695.7,164.2
Sierra Leone,28.6,0.1,29.0
Sierra Leone,253.3,-0.4,252.1
